id,popularity,budget,revenue,original_title,cast,director,genres,production_companies,vote_average
188222,1.532997,30000000,49263404,entourage,"['jeremypiven', 'adriangrenier', 'jerryferrara', 'kevinconnolly', 'kevindillon']",['dougellin'],['comedy'],"['warnerbros', 'closesttotheholeproductions']",6.2
252838,1.510096,23000000,79799880,wedding ringer,"['kevinhart', 'joshgad', 'kaleycuoco', 'affioncrockett', 'jorgegarcia']",['jeremygarelick'],['comedy'],"['miramaxfilms', 'screengems', 'lstarcapital']",6.5
273477,1.499614,15000000,14860766,scouts guide zombie apocalypse,"['tyesheridan', 'loganmiller', 'joeymorgan', 'sarahdumont', 'davidkoechner']",['christopherblandon'],"['comedy', 'horror']","['paramountpictures', 'oopsdoughnutsproductions', 'brokenroadproductions', 'brucksentertainment']",6.2
298312,1.495112,5000000,98450062,visit,"['oliviadejonge', 'edoxenbould', 'kathrynhahn', 'benjaminkanes', 'deannadunagan']",['mnightshyamalan'],"['horror', 'thriller']","['blumhouseproductions', 'blindingedgepictures']",5.9
261023,1.48324599999999,53000000,99775678,black mass,"['johnnydepp', 'joeledgerton', 'benedictcumberbatch', 'dakotajohnson', 'kevinbacon']",['scottcooper'],"['crime', 'drama']","['infinitumnihil', 'headgearfilms', 'crosscreekpictures', 'freestatepictures', 'ratpacduneentertainment']",6.3
336004,1.449072,8900000,50136,heist,"['jeffreydeanmorgan', 'robertdeniro', 'katebosworth', 'davebautista', 'ginacarano']",['scottmann'],"['crime', 'action', 'thriller']","['emmettfurlafilms', 'silverplanefilms', 'masshysteriaentertainment', 'trivisionpictures']",5.4
287903,1.448002,15000000,61548707,krampus,"['adamscott', 'tonicollette', 'allisontolman', 'davidkoechner', 'emjayanthony']",['michaeldougherty'],"['horror', 'comedy', 'fantasy']","['universalpictures', 'legendarypictures']",5.9
182560,1.443406,20000000,208588,dark places,"['charlizetheron', 'nicholashoult', 'christinahendricks', 'chloã«gracemoretz', 'tyesheridan']",['gillespaquetbrenner'],"['drama', 'mystery', 'thriller']","['denveranddelilahproductions', 'mandalayvision', 'exclusivemediagroup', 'hugoproductions', 'cuatroplusfilms']",5.7
192141,1.41239,5000000,54418872,escape,"['owenwilson', 'lakebell', 'piercebrosnan', 'sterlingjerins', 'spencergarrett']",['johnerickdowdle'],"['action', 'thriller']","['boldfilms', 'livingfilms', 'brothersdowdleproductions']",6.7
308639,1.40805,700000,17986781,dope,"['shameikmoore', 'kierseyclemons', 'tonyrevolori', 'zoã«kravitz', 'chaneliman']",['rickfamuyiwa'],"['crime', 'drama', 'comedy']","['forestwhitakerssignificantproductions', 'revoltfilms', 'iamotherentertainment']",7.3
261392,1.388251,28000000,28208085,american ultra,"['jesseeisenberg', 'kristenstewart', 'tophergrace', 'conniebritton', 'waltongoggins']",['nimanourizadeh'],"['comedy', 'action']","['concordefilmverleih', 'likelystory', 'filmnationentertainment', 'circleofconfusion', 'thebridgefinancecompany']",5.9
304357,1.388032,11000000,61619773,woman gold,"['helenmirren', 'ryanreynolds', 'tatianamaslany', 'katieholmes', 'maxirons']",['simoncurtis'],['drama'],"['bbcfilms', 'originpictures']",7.3
297291,1.38032,0,0,scorpion king lost throne,"['victorwebster', 'ellenhollman', 'barrybostwick', 'willkemp', 'memmetwalsh']",['mikeelliott'],"['action', 'fantasy', 'adventure']",['universalpictures'],4.5
266294,1.376605,30000000,105011053,sisters,"['tinafey', 'amypoehler', 'johnleguizamo', 'ikebarinholtz', 'mayarudolph']",['jasonmoore'],['comedy'],['littlestranger'],5.9
227719,1.360926,12000000,32248241,project almanac,"['jonnyweston', 'virginiagardner', 'sofiablackdelia', 'samlerner', 'allenevangelista']",['deanisraelite'],"['sciencefiction', 'thriller']","['paramountpictures', 'mtvfilms', 'platinumdunes', 'insurgepictures']",6.3
86828,1.360827,0,5189646,absolutely anything,"['simonpegg', 'katebeckinsale', 'robriggle', 'sanjeevbhaskar', 'joannalumley']",['terryjones'],"['comedy', 'sciencefiction']","['premierepicture', 'billandbenproductions', 'gfmfilms']",5.8
287948,1.355822,25000000,72629670,transporter refueled,"['edskrein', 'raystevenson', 'loanchabanol', 'gabriellawright', 'tatjanapajkoviä‡']",['camilledelamarre'],"['thriller', 'action', 'crime']",['europacorp'],5.3
201085,1.345982,55000000,74679822,crimson peak,"['miawasikowska', 'jessicachastain', 'tomhiddleston', 'charliehunnam', 'jimbeaver']",['guillermodeltoro'],"['mystery', 'thriller', 'fantasy', 'horror', 'drama']",['legendarypictures'],6.4
277355,1.342839,0,0,everly,"['salmahayek', 'hiroyukiwatanabe', 'jenniferblanc', 'togoigawa', 'carolinechikezie']",['joelynch'],"['thriller', 'action']","['crimescenepictures', 'radiustwc', 'anonymouscontent', 'vegababy']",5.1
264999,1.338481,14800000,122413057,magic mike xxl,"['channingtatum', 'mattbomer', 'joemanganiello', 'kevinnash', 'adamrodrã\xadguez']",['gregoryjacobs'],"['comedy', 'drama', 'music']","['warnerbros', 'ironhorseentertainmentii']",6.3
146301,1.338322,10000000,78099553,paranormal activity ghost dimension,"['chrisjmurray', 'britshaw', 'ivygeorge', 'laurenfrandsen', 'tylercraig']",['gregoryplotkin'],"['horror', 'thriller']","['paramountpictures', 'blumhouseproductions']",5.0
223485,1.329702,0,229094,slow west,"['michaelfassbender', 'kodismitmcphee', 'benmendelsohn', 'carenpistorius', 'rorymccann']",['johnmaclean'],"['romance', 'thriller', 'western']","['thenewzealandfilmcommission', 'film4', 'seesawfilms', 'dmcfilms']",6.6
294016,1.316239,15000000,8235661,trumbo,"['bryancranston', 'dianelane', 'helenmirren', 'ellefanning', 'louisck']",['jayroach'],['drama'],"['groundswellproductions', 'inimitablepictures', 'shivhanspictures']",7.2
290751,1.315266,19500000,32189727,secret eyes,"['chiwetelejiofor', 'nicolekidman', 'juliaroberts', 'deannorris', 'lyndonsmith']",['billyray'],"['crime', 'drama', 'mystery']","['ingeniousmedia', 'granviaproductions', 'imglobal', 'routeonefilms']",6.2
309245,1.29314,0,2500431,mistress america,"['gretagerwig', 'lolakirke', 'charliegillette', 'deanwareham', 'heatherlind']",['noahbaumbach'],['comedy'],['rtfeatures'],6.4
228165,1.291013,74000000,311594032,spongebob movie sponge water,"['tomkenny', 'billfagerbakke', 'rodgerbumpass', 'clancybrown', 'carolynlawrence']",['paultibbitt'],"['family', 'animation']","['paramountpictures', 'nickelodeonmovies', 'nickelodeonanimationstudios', 'unitedplanktonpictures', 'disruptionentertainment']",5.7
245706,1.284541,0,4719695,true story,"['jonahhill', 'jamesfranco', 'felicityjones', 'mariadizzia', 'ethansuplee']",['rupertgoold'],"['crime', 'drama', 'mystery']","['planbentertainment', 'regencyenterprises', 'newregencypictures']",6.0
272878,1.278928,20000000,43967255,max,"['thomashadenchurch', 'joshwiggins', 'laurengraham', 'robbieamell', 'miaxitlali']",['boazyakin'],"['adventure', 'drama', 'family']","['sunsweptentertainment', 'warnerbros', 'metrogoldwynmayermgm']",7.0
263109,1.25358,0,59700000,shaun sheep movie,"['justinfletcher', 'omiddjalili', 'richardwebber', 'kateharbour', 'timhands']","['markburton', 'richardstarzack']","['family', 'animation', 'comedy', 'adventure']","['aardmananimations', 'studiocanal', 'antoncapitalentertainmentace']",6.9
157827,1.251681,11000000,0,louder bombs,"['gabrielbyrne', 'isabellehuppert', 'jesseeisenberg', 'devindruid', 'amyryan']",['joachimtrier'],['drama'],"['motlys', 'artefrancecinã©ma', 'animalkingdom']",6.3
321751,1.245224,0,1702433,perfect day,"['olgakurylenko', 'beniciodeltoro', 'timrobbins', 'mã©laniethierry', 'fedjastukan']",['fernandoleã³ndearanoa'],"['comedy', 'drama']","['reposadoproducciones', 'televisiã³nespaã±olatve', 'mediapro']",6.3
266396,1.225325,40000000,10664749,gunman,"['seanpenn', 'jasminetrinca', 'javierbardem', 'raywinstone', 'markrylance']",['pierremorel'],"['action', 'drama', 'crime']","['studiocanal', 'silverpictures', 'tf1filmsproduction', 'canal', 'institutodelacinematografã\xadaydelasartesaudiovisualesicaa']",5.6
277685,1.191138,1000000,62882090,unfriended,"['shelleyhennig', 'mosesjacobstorm', 'reneeolstead', 'williampeltz', 'jacobwysocki']",['levangabriadze'],"['horror', 'thriller']","['bazelevsproduction', 'blumhouseproductions']",5.6
268920,1.178831,35000000,51680201,hot pursuit,"['reesewitherspoon', 'sofã\xadavergara', 'michaelmosley', 'johncarrolllynch', 'richardtjones']",['annefletcher'],"['action', 'crime', 'comedy']","['newlinecinema', 'warnerbros', 'metrogoldwynmayermgm', 'pacificstandard']",5.5
280092,1.164724,10000000,104303851,insidious chapter ,"['dermotmulroney', 'stefaniescott', 'linshaye', 'leighwhannell', 'angussampson']",['leighwhannell'],"['drama', 'horror', 'thriller']",['sonypictures'],6.3
193687,1.161812,0,118483,z zachariah,"['margotrobbie', 'chiwetelejiofor', 'chrispine']",['craigzobel'],"['drama', 'sciencefiction', 'thriller']","['palomarpictures', 'luckyhatentertainment', 'silverreel', 'materialpictures', 'zikzakkvikmyndir']",5.5
300803,1.144808,0,0,dragonheart  sorcerers curse,"['julianmorris', 'tamzinmerchant', 'jassaahluwalia', 'benkingsley', 'jonjooneill']",['colinteague'],"['action', 'adventure', 'fantasy']",['raffaellaproductions'],4.5
328589,1.142518,6000000,41387687,lady van,"['maggiesmith', 'alexjennings', 'francesdelatour', 'gwentaylor', 'dominiccooper']",['nicholashytner'],"['comedy', 'drama']","['bbcfilms', 'tristarproductions']",5.9
228066,1.138395,40000000,34227298,victor frankenstein,"['jamesmcavoy', 'danielradcliffe', 'jessicabrownfindlay', 'andrewscott', 'charlesdance']",['paulmcguigan'],"['drama', 'sciencefiction', 'thriller']","['twentiethcenturyfoxfilmcorporation', 'davisentertainment', 'movingpicturecompanympc', 'tsgentertainment']",5.5
378373,1.128081,0,0,brothers wind,"['manuelcamacho', 'jeanreno', 'tobiasmoretti', 'evakuen']","['geradoolivares', 'otmarpenker']","['adventure', 'drama', 'family']",['terramaterfactualstudios'],7.5
291270,1.125239,8000000,3759286,anomalisa,"['jenniferjasonleigh', 'davidthewlis', 'tomnoonan']","['dukejohnson', 'charliekaufman']","['animation', 'comedy', 'drama', 'romance']",['starburnsindustries'],6.7
294963,1.073349,1800000,0,bone tomahawk,"['kurtrussell', 'richardjenkins', 'matthewfox', 'lilisimmons', 'seanyoung']",['scraigzahler'],"['horror', 'western', 'adventure', 'drama']","['calibermediacompany', 'thefyzzfacility', 'realbuilderproductions']",6.3
241257,1.065888,0,17671101,regression,"['ethanhawke', 'emmawatson', 'aaronashmore', 'devonbostick', 'davidthewlis']",['alejandroamenã¡bar'],"['horror', 'mystery', 'thriller']","['theweinsteincompany', 'himenã³ptero', 'firstgenerationfilms', 'modproducciones', 'filmnationentertainment']",5.2
245698,1.063055,0,0,pawn sacrifice,"['tobeymaguire', 'lilyrabe', 'petersarsgaard', 'lievschreiber', 'sophienã©lisse']",['edwardzwick'],['drama'],"['materialpictures', 'micaentertainment', 'palmstarmedia', 'gailkatzproductions']",6.6
353326,1.046518,0,11472454,man knew infinity,"['jeremyirons', 'devpatel', 'tobyjones', 'stephenfry', 'jeremynortham']",['mattbrown'],['drama'],"['animusfilms', 'edwardrpressmanfilm', 'kreofilmsfz', 'xeitgeistentertainmentgroup', 'americanentertainmentinvestors']",7.1
346808,1.041922,20000000,0,momentum,"['olgakurylenko', 'morganfreeman', 'jamespurefoy', 'jennasaras', 'leeannesummers']",['stephenscampanelli'],"['thriller', 'action']","['thabamedia', 'azarimedia']",5.8
250124,1.03839,2000000,1477002,diary teenage girl,"['belpowley', 'kristenwiig', 'alexanderskarsgã¥rd', 'christophermeloni', 'margaritalevieva']",['marielleheller'],"['drama', 'romance']","['caviarfilms', 'coldironpictures', 'archergray']",6.8
290637,1.036825,0,0,pay ghost,"['nicolascage', 'sarahwaynecallies', 'veronicaferres', 'lyriqbent', 'laurenbeatty']",['uliedel'],"['horror', 'thriller']","['voltagefilms', 'midnightkitchenproductions']",5.3
244458,1.02762,0,0,voices,"['ryanreynolds', 'gemmaarterton', 'annakendrick', 'jackiweaver', 'ellasmith']",['marjanesatrapi'],"['horror', 'thriller', 'comedy', 'crime']","['studiobabelsberg', 'mandalayvision', '184privatedefensecontractors']",6.0
308504,1.021441,0,3643591,last knights,"['cliveowen', 'morganfreeman', 'akselhennie', 'shohrehaghdashloo', 'jamesbabson']",['kazuakikiriya'],"['action', 'adventure']","['czechangloproductions', 'lukaproductions']",6.3
314405,1.008474,12000000,0,il racconto dei racconti,"['salmahayek', 'vincentcassel', 'johncreilly', 'tobyjones', 'shirleyhenderson']",['matteogarrone'],"['romance', 'fantasy', 'horror']","['hanwayfilms', 'raicinema', 'lepacte', 'fondseurimagesduconseildeleurope', 'recordedpicturecompanyrpc']",5.7
282984,1.007054,11000000,27391084,irrational man,"['emmastone', 'joaquinphoenix', 'jamieblackley', 'parkerposey', 'meredithhagner']",['woodyallen'],"['mystery', 'drama']","['sonypictures', 'gravierproductions']",6.1
157843,0.973316,15000000,0,queen desert,"['nicolekidman', 'jamesfranco', 'robertpattinson', 'damianlewis', 'jennyagutter']",['wernerherzog'],"['drama', 'history']","['benaroyapictures', 'hfilms', 'raslancompanyofamerica']",6.0
275601,0.956096,18000000,41325328,ricki flash,"['merylstreep', 'kevinkline', 'mamiegummer', 'sebastianstan', 'audramcdonald']",['jonathandemme'],"['comedy', 'drama', 'music']","['columbiatristar', 'clinicaestetico', 'lstarcapital']",5.5
290762,0.953647,0,0,miss already,"['drewbarrymore', 'tonicollette', 'dominiccooper', 'jacquelinebisset', 'paddyconsidine']",['catherinehardwicke'],"['comedy', 'drama', 'romance']","['sfilms', 'newspartafilms']",7.2
251516,0.953046,630019,0,kung fury,"['davidsandberg', 'jormataccone', 'leopoldnilsson', 'andreascahling', 'heleneahlson']",['davidsandberg'],"['action', 'comedy', 'sciencefiction', 'fantasy']",['laserunicorns'],7.7
304372,0.950793,12000000,60273173,perfect guy,"['michaelealy', 'sanaalathan', 'morrischestnut', 'kathrynmorris', 'rutinawesley']",['davidmrosenthal'],"['drama', 'thriller']",['screengems'],5.6
324807,0.938432,0,1936524,bigger splash,"['tildaswinton', 'matthiasschoenaerts', 'ralphfiennes', 'dakotajohnson', 'auroreclã©ment']",['lucaguadagnino'],"['crime', 'drama', 'mystery', 'thriller']","['studiocanal', 'ministeroperibenieleattivitã\xa0culturalimibac', 'frenesyfilmcompany', 'sensicontemporaneicinemaeaudiovisivo', 'cotafilm']",5.8
252512,0.93762,10000000,7587485,young,"['benstiller', 'naomiwatts', 'adamdriver', 'amandaseyfried', 'charlesgrodin']",['noahbaumbach'],"['drama', 'comedy']","['scottrudinproductions', 'a24']",5.9
257091,0.927339,40000000,106511453,get hard,"['willferrell', 'kevinhart', 'alisonbrie', 'craigtnelson', 'ti']",['etancohen'],['comedy'],"['garysanchezproductions', 'warnerbros']",5.9
228968,0.91704,0,0,kidnapping mr heineken,"['anthonyhopkins', 'jimsturgess', 'samworthington', 'ryankwanten', 'markvaneeuwen']",['danielalfredson'],"['drama', 'action', 'crime', 'thriller']","['umedia', 'informanteuropesprl', 'europeanfilmcompany']",5.8
347969,0.913085,60000000,0,ridiculous ,"['adamsandler', 'taylorlautner', 'stevebuscemi', 'terrycrews', 'dannytrejo']",['frankcoraci'],"['comedy', 'western']",['happymadisonproductions'],4.8
237756,0.90686,0,0,kill three times,"['teresapalmer', 'simonpegg', 'lukehemsworth', 'sullivanstapleton', 'alicebraga']",['krivstenders'],"['comedy', 'thriller']","['parabolicpictures', 'stablewayentertainment', 'cargofilms', 'mediahousecapital']",5.1
293646,0.906036,25000000,24902723,,"['antoniobanderas', 'rodrigosantoro', 'juliettebinoche', 'jamesbrolin', 'loudiamondphillips']",['patriciariggen'],"['history', 'drama']","['alconentertainment', 'phoenixpictures', 'fabula', 'halfcircle']",5.8
245168,0.898295999999999,14000000,16002420,suffragette,"['careymulligan', 'helenabonhamcarter', 'merylstreep', 'benwhishaw', 'brendangleeson']",['sarahgavron'],"['drama', 'history']","['rubyfilms', 'pathã©', 'film4']",7.1
311291,0.8944770000000001,0,0, years,"['charlotterampling', 'tomcourtenay', 'dollywells', 'geraldinejames', 'davidsibley']",['andrewhaigh'],['drama'],['thebureau'],6.0
301351,0.880937999999999,6000000,11122090,friends,"['zacefron', 'emilyratajkowski', 'wesbentley', 'nickrotteveel', 'alessandrolindblad']",['maxjoseph'],"['drama', 'music', 'romance']",['workingtitlefilms'],6.2
248574,0.880268,0,6075,barely lethal,"['haileesteinfeld', 'sophieturner', 'jessicaalba', 'samuelljackson', 'dovecameron']",['kylenewman'],"['adventure', 'action', 'comedy']",['a24'],5.5
225728,0.874641,0,13192457,macbeth,"['michaelfassbender', 'marioncotillard', 'paddyconsidine', 'seanharris', 'jackreynor']",['justinkurzel'],"['history', 'drama', 'war']","['studiocanal', 'seesawfilms', 'creativescotland', 'film4', 'antoncapitalentertainmentace']",6.4
326425,0.872149,0,16775,extraction,"['brucewillis', 'ginacarano', 'kellanlutz', 'dbsweeney', 'danbilzerian']",['stevencmiller'],"['action', 'thriller']","['emmettfurlafilms', 'oasisfilms', 'apertureentertainment', 'twirlyfilmslimited']",4.2
342474,0.8611790000000001,0,0,jennys wedding,"['katherineheigl', 'tomwilkinson', 'alexisbledel', 'gracegummer', 'lindaemond']",['maryagnesdonoghue'],"['comedy', 'drama']","['mmproductions', 'mercedmediapartners', 'palmstarmedia']",5.2
277217,0.848748,0,0,descendants,"['booboostewart', 'dovecameron', 'keeganconnortracy', 'stephaniebennett', 'danpayne']",['kennyortega'],"['music', 'action', 'adventure', 'comedy', 'family']",['waltdisneytelevision'],6.7
207936,0.843174,0,0,tumbledown,"['joemanganiello', 'jasonsudeikis', 'blythedanner', 'rebeccahall', 'diannaagron']",['seanmewshaw'],"['music', 'romance', 'comedy']","['echofilms', 'bronstudios', 'hahnscape']",6.6
250734,0.842202,0,30229977,far madding crowd,"['careymulligan', 'matthiasschoenaerts', 'michaelsheen', 'tomsturridge', 'junotemple']",['thomasvinterberg'],"['romance', 'drama']","['foxsearchlightpictures', 'dnafilms', 'bbcfilms']",6.9
